"res-5zx6ot href","res-aogzfy","res-inoga3 href","res-1mkhkpt src","res-1j9e5pd href","res-ewgtgq","res-ewgtgq 2","res-du9bhi","res-1bl90s9","res-7axup0","res-7lz8jh","res-7axup0 2","res-7lz8jh 2","res-7axup0 3","res-7lz8jh 5","res-7axup0 6","res-9lmmub","res-du9bhi 2","res-1jn70yv","res-kjzl78","res-kjzl78 2","res-kjzl78 3","res-kjzl78 4","text-snippet-expand-button"
"","","","","https://www.stepstone.de/stellenangebote--AI-Developer-m-f-d-Muenchen-sewts-GmbH--13883216-inline.html","AI Developer (m/f/d)","sewts GmbH","München","54.000 - 74.000 €/Jahr  (geschätzt für Vollzeit)","","","","","","","","vor 3 Tagen","","Schnelle Bewerbung","You will be an integral part of our JUPITER  Team, which is responsible for bringing a highly performant AI platform, specialised on deformable materials, to life. * You develop  in Python with a focus on deep learning applications in robotic driven computer vision. * 2 years of experience with  development in Python (confident in working with paradigms like OOD, TDD);","Software","software","software","mehr"
"","","","","https://www.stepstone.de/stellenangebote--Test-Automation-Engineer-m-w-d-Gilching-Blackned-GmbH--13934044-inline.html","Test Automation Engineer (m/w/d)","Blackned GmbH","Gilching","42.000 - 60.000 €/Jahr  (geschätzt für Vollzeit)","Git","|","Informatik","|","Englisch","|","Code-Review","vor 6 Tagen","Teilweise Home-Office","","","","","",""
"","","","data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==","https://www.stepstone.de/stellenangebote--Fachinformatiker-Anwendungsentwicklung-m-w-d-Ausbildungsbeginn-2026-Muenchen-Deutschland-INCREON-GmbH--12778283-inline.html","Fachinformatiker Anwendungsentwicklung (m/w/d) - Ausbildungsbeginn 2026","INCREON GmbH","München, Deutschland","","","","","","","","Englisch","vor 3 Tagen","","","","","","",""
"","","","data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==","https://www.stepstone.de/stellenangebote--Fullstack-Entwickler-m-w-d-Ismaning-ICT-Digital-Solutions-GmbH--12388210-inline.html","Fullstack Entwickler (m/w/d)","ICT Digital Solutions GmbH","Ismaning","37.000 - 54.000 €/Jahr  (geschätzt für Vollzeit)","","","","","","","","vor 3 Tagen","Teilweise Home-Office","Schnelle Bewerbung","Wir entwickeln individuelle  sowie „out of the box“-Produkte – insbesondere im Bereich IoT, Industrie 4.0 und digitaler Geschäftsprozesse – und begleiten unsere Kunden ganzheitlich auf dem Weg zur digitalen Exzellenz. * Konzeption, Umsetzung und Weiterentwicklung von  im Rahmen agiler Projekte. * Fundierte Kenntnisse in der objektorientierten  mit Java (ab Version 11).","Softwarelösungen","Softwarelösungen","Softwareentwicklung","mehr"
"","","","data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==","https://www.stepstone.de/stellenangebote--Senior-Fullstack-Developer-Munich-WeDaVinci-GmbH--12251066-inline.html","Senior Fullstack Developer","WeDaVinci GmbH","Munich","51.000 - 70.000 €/Jahr  (geschätzt für Vollzeit)","","","","","","","","vor 2 Tagen","","Schnelle Bewerbung","WeDaVinci GmbH * Munich * Feste Anstellung * Vollzeit - Schnelle Bewerbung - Introduction - WeDaVinci's AI-powered platform enables media companies to generate fast, verifiable, and style-adaptive content. We allow media teams to produce news articles, podcast scripts, and soon, video trailers—all within a collaborative environment where human creators remain in control. We're looking for an experienced fullstack developer to take a leading role in developing and scaling our collaborative platform. Tasks * Further develop and optimize a scalable collaborative platform that allows for AI-driven content generation (articles, podcast scripts, and video trailers) * Integrate APIs and optimize UI and UX to support text, audio, and video generation workflows * Develop a robust frontend and backend architecture for a multi-user collaborative platform","","","","mehr"
"","","","data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==","https://www.stepstone.de/stellenangebote--Hardwareentwickler-m-w-d-Fokus-PCB-Design-fuer-Radarsysteme-Grasbrunn-Kymati-GmbH--13878019-inline.html","Hardwareentwickler (m/w/d) Fokus PCB-Design für Radarsysteme","Kymati GmbH","Grasbrunn","43.000 - 61.000 €/Jahr  (geschätzt für Vollzeit)","","","","","","","","vor 3 Tagen","Teilweise Home-Office","Schnelle Bewerbung","Kymati GmbH * Grasbrunn * Feste Anstellung * Homeoffice möglich, Vollzeit - Sei einer der ersten Bewerber - Schnelle Bewerbung - Willkommen bei Kymati ( ! Deine Karriere in der Welt der Hightech-Radarsensorik in München! Wir suchen Talente, die mit uns die Zukunft gestalten und dabei Spaß haben. Werde Teil unseres internationalen Teams und arbeite mit an der Kommerzialisierung von hochpräzisen Radarsensorlösungen für die industrielle Automatisierung und die Luftfahrttechnologie. Gestalte mit uns die nächste Generation industrieller Radartechnologie – mit Weitblick: Wir suchen einen qualifizierten und erfahrenen Ingenieur mit Expertise im Hardwaredesign zur Verstärkung unseres dynamischen und innovativen Teams. Du bist verantwortlich für den gesamten Hardware-Entwicklungsprozess einzelner Radarsensoren, das ist breiter als die reine HF- oder Antennenintegration.","","","","mehr"
"","","https://www.stepstone.de/cmp/de/in-tech-57068/jobs","data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==","https://www.stepstone.de/stellenangebote--Senior-GenAI-Architect-Internal-Projects-Efficiency-m-w-d-Parkring-32-DE-85748-Garching-in-tech--13954862-inline.html","Senior GenAI Architect - Internal Projects & Efficiency (m/w/d)","in-tech","Parkring 32, DE - 85748 Garching","","","","","","","","","vor 1 Tag","Teilweise Home-Office","Anschreiben nicht erforderlich","Als strategischer Entwicklungspartner begleiten wir unsere Kunden durch den gesamten Entwicklungsprozess - von Einzelkomponenten bis hin zu Komplettlösungen aus Hard- u.","Software.","","","mehr"
"","","","data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==","https://www.stepstone.de/stellenangebote--Programmer-Mobile-Developer-m-w-d-Muenchen-Travian-Games-GmbH--12776903-inline.html","Programmer: Mobile Developer (m/w/d)","Travian Games GmbH","München","45.000 - 64.000 €/Jahr  (geschätzt für Vollzeit)","","","","","","","C++","vor 4 Tagen","","","","","","",""
"","","","data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==","https://www.stepstone.de/stellenangebote--CAM-PROGRAMMIERERIN-IM-MASCHINENBAU-Markt-Schwaben-Hennig-Systems-GmbH-Feinwerktechnik-und-Maschinenbau--13941957-inline.html","CAM-PROGRAMMIERER\*IN IM MASCHINENBAU","Hennig Systems GmbH Feinwerktechnik und Maschinenbau","Markt Schwaben","41.000 - 58.000 €/Jahr  (geschätzt für Vollzeit)","","","","","","","","vor 4 Tagen","","","Hennig Systems GmbH Feinwerktechnik und Maschinenbau * Markt Schwaben - Sei einer der ersten Bewerber - Erstellung von CAM-Programmen im Rahmen der Realisierung von Kundenprojekten - Simulation der Programme - Einfahren der Prozesse an der Maschine - Herstellen von Präzisionsteilen an unseren 3- & 5-Achs CNC-Fräsmaschinen - Rüsten von CNC-Fräsmaschinen - Optimierung von bestehenden Fertigungsprogrammen - Korrigieren der Einstelldaten bei Maßabweichungen - fertigungsbegleitende Maßnahmen zur Erreichung einer optimalen Qualität - Überwachen des Fertigungsprozesses - Pflege und Wartung des Maschinenpark - Ihr Profil - BESTE VORAUSSETZUNGEN- Eine abgeschlossene Berufsausbildung im Bereich Feinwerkmechanik, Werkzeugmacher oder Vergleichbarem (vorzugsweise Erfahrung mit Siemens Steuerung) - Abgeschlossene Meister- oder Techniker-Ausbildung im Bereich Maschinenbau wünschenswert","","","","mehr"
"","","","data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==","https://www.stepstone.de/stellenangebote--Senior-Fullstack-Engineer-Munich-VidLab7-GmbH--12183667-inline.html","Senior Fullstack Engineer","VidLab7 GmbH","Munich","52.000 - 71.000 €/Jahr  (geschätzt für Vollzeit)","","","","","","","","vor 4 Tagen","Teilweise Home-Office","Schnelle Bewerbung","VidLab7 GmbH * Munich * Feste Anstellung * Homeoffice möglich, Vollzeit - Schnelle Bewerbung - Introduction - VidLab7 is at the forefront of defining the next frontier in personalized video experiences through generative AI and Synthetic Media and is poised to become the the worldwide leading platform for revenue teams to increase revenue and conversions. Founded by three successful serial entrepreneurs who have garnered over $20M in funding over the past years and achieved a lucrative exit with their previous company exceeding $60M, our AI startup is dedicated to facilitating scalable hyper-personalization of videos using state-of-the-art AI models. In the time it would take you to record one video, we can generate thousands of hyper-personalized videos for each viewer. Our commitment to ethical practices is unwavering, and we aspire to be a guiding example in the AI space, ...","","","","mehr"
"","","","data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==","https://www.stepstone.de/stellenangebote--Senior-Full-Stack-Engineer-Web-Desktop-Munich-Custom-Surgical-GmbH--13675233-inline.html","Senior Full Stack Engineer (Web & Desktop)","Custom Surgical GmbH","Munich","52.000 - 71.000 €/Jahr  (geschätzt für Vollzeit)","","","","","","","","vor 6 Tagen","Teilweise Home-Office","Schnelle Bewerbung","Strong experience as a Full Stack or  on production applications; We are looking for an experienced Senior Full Stack  to take a key role in building and scaling Custom Surgical's core  platforms, including MicroREC Connect (web application) and MicroREC Desktop (Electron-based desktop application). You will contribute to technical decisions, help shape the  architecture, and support other as the team grows. * Contribute to architectural and technical decisions across the  stack; * You have a growth mindset and care about long-term  quality; * Direct impact on mission-critical  used in clinical workflows worldwide;","Software Engineer","Engineer","software","mehr"
"","","","data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==","https://www.stepstone.de/stellenangebote--Senior-UX-Designer-Interaction-Visual-Design-m-f-d-Munich-FLUID-Design-GmbH--12915559-inline.html","Senior UX Designer - Interaction & Visual Design (m/f/d)","FLUID Design GmbH","Munich","49.000 - 68.000 €/Jahr  (geschätzt für Vollzeit)","","","","","","","","vor 1 Tag","","Schnelle Bewerbung","Experience collaborating in cross-functional hybrid teams with product managers, , , and external  development teams","software","","","mehr"
"","","","data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==","https://www.stepstone.de/stellenangebote--Applied-Machine-Learning-Engineer-Wearable-Devices-Full-Time-Munich-Germany-Munich-Noxon-GmbH--13887408-inline.html","Applied Machine Learning Engineer Wearable Devices (Full Time) Munich, Germany","Noxon GmbH","Munich","52.000 - 72.000 €/Jahr  (geschätzt für Vollzeit)","","","","","","","","vor 1 Tag","","Schnelle Bewerbung","We are hiring a full time Applied ML  to turn complex biological data into reliable algorithms that directly shape product behavior and enable measurable improvements in muscle health. By working with hardware and  teams, you will ensure physiological validity, computational feasibility, and reliability in real-world use. - Strong Python skills with solid  engineering practices and experience building reproducible, end-to-end data and experiment pipelines - Related roles: Applied ML  ML","Engineer","software","software","mehr"
"","","https://www.stepstone.de/cmp/de/cbs-corporate-business-solutions-unternehmensberatung-gmbh-39139/jobs","data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==","https://www.stepstone.de/stellenangebote--Senior-Expert-Material-Master-Data-End-to-End-Product-Data-m-w-d-Heidelberg-Raunheim-Berlin-Duesseldorf-Freiburg-Leipzig-Muenchen-Dortmund-Hamburg-Stuttgart-Frankfurt-cbs-Corporate-Business-Solutions-Unternehmensberatung-GmbH--13741753-inline.html","(Senior) Expert Material Master Data & End-to-End Product Data (m/w/d)","cbs Corporate Business Solutions Unternehmensberatung GmbH","Heidelberg, Raunheim,Berlin,Düsseldorf,Freiburg,Leipzig,München,Dortmund,Hamburg,Stuttgart,Frankfurt","46.000 - 92.000 €/Jahr  (geschätzt für Vollzeit)","Englisch","","","","","|","Deutsch","vor 5 Tagen","Teilweise Home-Office","","","","","",""
"","","","data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==","https://www.stepstone.de/stellenangebote--Senior-Cloud-DevOps-Engineer-m-w-d-Munich-ARES-Consulting-GmbH--13808931-inline.html","(Senior) Cloud & DevOps Engineer (m/w/d)","ARES Consulting GmbH","Munich","55.000 - 76.000 €/Jahr  (geschätzt für Vollzeit)","","","","","","","","vor 5 Tagen","Teilweise Home-Office","Schnelle Bewerbung","ARES Consulting GmbH * Munich * Feste Anstellung * Homeoffice möglich, Vollzeit - Sei einer der ersten Bewerber - Schnelle Bewerbung - Seit unserer Gründung 2021 sind wir mit unserem Team aus technischen IT-Experten auf Wachstumskurs. Als cloud-native Company beraten und unterstützen wir Unternehmen und öffentliche Auftraggeber hands-on in ihren Projekten mit Fokus auf moderne Cloud-, Plattform- und Digital-Workplace-Lösungen. Unsere Leistungen reichen dabei von der strategischen Konzeption über die Implementierung bis hin zum operativen Betrieb. Der Schlüssel zu unserem Erfolg? Unser starkes Team, welches auf höchstem, technischen Niveau agiert und eine New-Work-Culture, die wir nicht nur versprechen, sondern auch jeden Tag leben. Werde Teil von ARES und gestalte aktiv mit uns die digitale Zukunft Deutschlands! Ihre Aufgaben - Aufgaben - Unsere Mission?","","","","mehr"
"","","https://www.stepstone.de/cmp/de/secunet-security-networks-ag-9874/jobs","data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==","https://www.stepstone.de/stellenangebote--Head-of-Platform-Unit-m-f-d-Berlin-Bonn-Dresden-Eschborn-Essen-Hamburg-Muenchen-Stuttgart-Secunet-Security-Networks-AG--13932736-inline.html","Head of Platform Unit (m/f/d)","Secunet Security Networks AG","Berlin, Bonn, Dresden, Eschborn, Essen, Hamburg, München, Stuttgart","80.000 - 134.000 €/Jahr  (geschätzt für Vollzeit)","","","","","","","","vor 6 Tagen","","","By integrating Compliance and Security through DevSecOps and SSDLC (Secure  Development Lifecycle), you will be responsible for maintaining the highest security standards while also enabling rapid development. * Proven experience successfully managing highly technical teams, with a strong background in  engineering or related fields * You will build a platform that empowers teams and transforms how  is delivered - If you are passionate about cloud architectures, security, and automation, and want to actively contribute to optimizing developer experience and  delivery, we look forward to hearing from you!","Software","software","software","mehr"
"","","https://www.stepstone.de/cmp/de/adesso-se-7420/jobs","data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==","https://www.stepstone.de/stellenangebote--Senior-IT-Consultant-all-genders-Berlin-Hamburg-Muenchen-Koeln-Frankfurt-Stuttgart-Leipzig-Dortmund-adesso-SE--13949362-inline.html","Senior IT-Consultant (all genders)","adesso SE","Berlin, Hamburg, München, Köln, Frankfurt, Stuttgart, Leipzig, Dortmund","58.000 - 94.000 €/Jahr  (geschätzt für Vollzeit)","","","","","","","","vor 3 Tagen","Teilweise Home-Office","Anschreiben nicht erforderlich","Fördere den Wissensaustausch: Die Planung, Konzeption und Umsetzung von Kundenworkshops zählt genauso zu deinen Aufgaben wie das Coaching auf dem Gebiet des -Engineering. * Beratungserfahrung: Du verfügst über mehrjährige Beratungserfahrung mit entsprechendem IT-Know-How - vor allem in der Konzeption und praktischen Umsetzung von modernen und flexiblen IT-Architekturen und Frameworks sowie belegt durch Kenntnisse gängiger Werkzeuge und Methoden im Bereich des -Engineering, u.a. Entwicklungsumgebungen, Testwerkzeuge, Case-Tools, UML, RUP, Scrum und V-Model.","Software","Software","","mehr"
"","","https://www.stepstone.de/cmp/de/vesterling-ag-6922/jobs","data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==","https://www.stepstone.de/stellenangebote--Software-Quality-Engineer-C-mwd-Muenchen-Vesterling-AG--13363736-inline.html","Software Quality Engineer C# (mwd)","Vesterling AG","München","55.000 - 85.000 €/Jahr  (geschätzt für Vollzeit)","Git","|","Software quality","|","SQL","|","Deutsch","vor 6 Tagen","","","","","","",""
"","","https://www.stepstone.de/cmp/de/zitis-zentrale-stelle-f%c3%bcr-informationstechnik-im-sicherheitsbereich-216974/jobs","data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==","https://www.stepstone.de/stellenangebote--Senior-Expertin-w-m-d-Qualitaets-gesicherte-KI-Muenchen-ZITiS-Zentrale-Stelle-fuer-Informationstechnik-im-Sicherheitsbereich--13936348-inline.html","Senior-Expertin (w/m/d) Qualitäts­gesicherte KI","ZITiS - Zentrale Stelle für Informationstechnik im Sicherheitsbereich","München","5.153 - 7.346 €/Monat  (geschätzt für Vollzeit)","Informatik","|","Englisch","|","Python","|","C++","vor 6 Tagen","Teilweise Home-Office","","","","","",""
"","","","data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==","https://www.stepstone.de/stellenangebote--Senior-Full-Stack-Engineer-Muenchen-Penzilla-GmbH--13884223-inline.html","Senior Full-Stack Engineer","Penzilla GmbH","München","52.000 - 71.000 €/Jahr  (geschätzt für Vollzeit)","","","","","","","","vor 3 Tagen","Teilweise Home-Office","Schnelle Bewerbung","Werde Teil von Penzilla als Senior Fullstack  und hilf Unternehmen dabei, ihren Mitarbeitenden den bestmöglichen Benefit zu bieten – betriebliche Altersvorsorge.","Engineer","","","mehr"
"","","","data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==","https://www.stepstone.de/stellenangebote--Senior-TYPO3-Backend-Developer-all-genders-Muenchen-init-AG-fuer-digitale-Kommunikation--13951574-inline.html","Senior TYPO3 Backend Developer (all genders)","]init[ AG für digitale Kommunikation","München","52.000 - 72.000 €/Jahr  (geschätzt für Vollzeit)","Informatik","|","Englisch","","","|","Deutsch","vor 2 Tagen","Teilweise Home-Office","","","","","",""
"","","","data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==","https://www.stepstone.de/stellenangebote--Senior-Java-Developer-m-w-d-Gruenwald-Wintama-It-Solutions-Gmbh--13413319-inline.html","Senior Java Developer (m/w/d)","Wintama It Solutions Gmbh","Grünwald","44.000 - 62.000 €/Jahr  (geschätzt für Vollzeit)","","","","","","","","vor 5 Tagen","Teilweise Home-Office","","Wintama It Solutions Gmbh * Grünwald * Feste Anstellung * Homeoffice möglich, Vollzeit - Warum haben wir überhaupt Wintama gegründet? Wir haben eine Vision von einem modernen Unternehmen, in dem sich sowohl Newcomer, als auch absolute Profis wohl fühlen. Mit wirklich flachen Hierarchien, kurzen Entscheidungswegen, zufriedenen Kunden und glücklichen Mitarbeitern. Eins, das von Inhabern angeführt und nicht nur ein weiterer Posten im Portfolio eines Konzerns wird. Eins, das Menschlichkeit vor die Zahlen stellt. Eins, das Dich sucht! Aufgaben - Für unsere Kunden entwickelst Du selbständig und eigenverantwortlich je nach Projekt in Team oder alleine neue Anwendungen bzw. Bestandsanwendungen weiter. Qualifikation * Routiniert in der Implementierung von Enterprise Anwendungen in Java 11+ (idealerweise 21+) * Mehrjährige Erfahrung in SpringBoot oder Java/Jakarta EE * Erfahrung mit Datenbanken","","","","mehr"
"","","","data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==","https://www.stepstone.de/stellenangebote--Senior-Frontend-Engineer-m-w-d-Garching-bei-Muenchen-TIM-Solutions-GmbH--13869612-inline.html","Senior Frontend Engineer (m/w/d)","TIM Solutions GmbH","Garching bei München","43.000 - 61.000 €/Jahr  (geschätzt für Vollzeit)","","","","","","","","vor 4 Tagen","Teilweise Home-Office","Schnelle Bewerbung","TIM Solutions GmbH * Garching bei München * Feste Anstellung * Homeoffice möglich, Vollzeit - Sei einer der ersten Bewerber - Schnelle Bewerbung - Einsatz ist. zeig en, dass jeder P rozess so ind ividuell wi e das jeweilig e Unt ern ehme n - ist. Dank unse re r zuku nfts weisende n - Bei uns gestaltest du das Herzstück -TIM Flow- mit Angular und TypeScript aktiv mit. Ob Clean Code, wiederverwendbare Komponenten oder durchdachte Architekturentscheidungen: Hier bringst du nicht nur - deine Erfahrung ein, sondern entwickelst gemeinsam mit einem engagierten Team Lösungen, die wirklich - zählen. Agile Zusammenarbeit, technische Exzellenz und der Austausch auf Augenhöhe sind bei uns keine Buzzwords, sondern Teil des Alltags – genauso wie die Freiheit, Dinge besser zu machen. * Entwicklung des TIM Flow Frontend mit Angular und TypeScript","","","","mehr"
"","","","","https://www.stepstone.de/stellenangebote--Senior-Fullstack-Entwickler-m-w-d-Muenchen-Deutschland-frevel-fey-Software-Systeme-GmbH--13820376-inline.html","Senior Fullstack-Entwickler (m/w/d)","frevel & fey Software Systeme GmbH","München, Deutschland","41.000 - 73.000 €/Jahr  (geschätzt für Vollzeit)","","","","","","","","vor 1 Tag","Teilweise Home-Office","Schnelle Bewerbung","frevel & fey  Systeme GmbH  Systeme GmbH - Seit 30 Jahren setzen wir Maßstäbe: Von Entwicklung bis Support bieten wir modulare, anpassbare  und Services auf einzigartiger Workflow-Technologie. In München / hybrid it. [frevel & fey] entwickelt anspruchsvolle und technologisch avancierte Anwendungs- (für Desktop, Web und Mobile Clients) und Middleware im Bereich CRM und Auftragsmanagement für die Medienbranche. Mit Hilfe unserer -Lösungen optimieren unsere Kunden ihre Workflows und stärken ihre Marktposit Das Projekt ition. * Mindestens 5 Jahre Berufserfahrung in der  mit C# und ASP.NET MVC * Top-Erfahrungen in: C# und ASP.NET MVC 5, mit Entity Framework 6 und LINQ, mit SQL Server und relationalen Datenbanken, JavaScript-Kenntnisse (ES5/ES6), mit Knockout.js 2.2, mit Plugin-basierten Architekturen und MVC Areas, Owin/Katana, mit SignalR ...","Software","Software","Software","mehr"
"","","","","https://www.stepstone.de/stellenangebote--Senior-Entwickler-Hardwarenahe-Embedded-Software-all-gender-Muenchen-SDS-GmbH--13739545-inline.html","Senior Entwickler Hardwarenahe Embedded Software (all gender)","SDS GmbH","München","56.000 - 76.000 €/Jahr  (geschätzt für Vollzeit)","Informatik","|","Englisch","|","Python","|","C++","vor 5 Tagen","","","","","","",""
"","","","","https://www.stepstone.de/stellenangebote--SENIOR-BACKEND-ENGINEER-F-M-D-Muenchen-Berlin-auteon-GmbH--12551754-inline.html","SENIOR BACKEND ENGINEER (F/M/D)","auteon GmbH","München/Berlin","45.000 - 72.000 €/Jahr  (geschätzt für Vollzeit)","","","","","","","","vor 2 Tagen","Teilweise Home-Office","Schnelle Bewerbung","We are looking for a Senior Backend  to help shape the future of our product.","Engineer","","",""
"","","","","https://www.stepstone.de/stellenangebote--Senior-Hardware-Development-Engineer-m-f-d-Muenchen-Mynaric-AG--13883355-inline.html","(Senior) Hardware Development Engineer (m/f/d)","Mynaric AG","München","54.000 - 74.000 €/Jahr  (geschätzt für Vollzeit)","","","","","","","","vor 2 Tagen","","","Join us as (Senior) Hardware Development  (m/f/d) and work with us on changing the future! * Support PCB industrialization activities, interface with production and test engineering, write test specifications and train test  and technicians.","Engineer","engineers","","mehr"
"","","","data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==","https://www.stepstone.de/stellenangebote--Senior-SAP-Entwickler-m-w-d-Muenchen-Deutschland-JUNIQ-IT-Services-GmbH--12777510-inline.html","Senior SAP Entwickler (m/w/d)","JUNIQ IT-Services GmbH","München, Deutschland","41.000 - 72.000 €/Jahr  (geschätzt für Vollzeit)","Angular","","","","","|","Kommunikation","vor 3 Tagen","Teilweise Home-Office","","","","","",""
"","","","data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==","https://www.stepstone.de/stellenangebote--Senior-Developer-SAP-ABAP-mit-Schwerpunkt-EWM-m-w-d-Ismaning-Neoimpulse-GmbH--12714083-inline.html","(Senior) Developer SAP ABAP mit Schwerpunkt EWM (m/w/d)","Neoimpulse GmbH","Ismaning","43.000 - 62.000 €/Jahr  (geschätzt für Vollzeit)","","","","","","","","vor 4 Tagen","","Schnelle Bewerbung","Sehr gute Kenntnisse über die  in SAP Systemen","Softwarearchitektur","","",""
"","","","data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==","https://www.stepstone.de/stellenangebote--Werkstudent-Softwareentwicklung-m-w-d-Munich-Spine-Gmbh--13956658-inline.html","Werkstudent Softwareentwicklung (m/w/d)","Spine Gmbh","Munich","","Informatik","|","Englisch","|","Deutsch","|","Code-Review","vor 5 Stunden","","","","","","",""
"","","","data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==","https://www.stepstone.de/stellenangebote--Senior-Technical-Project-Manager-m-f-d-Automotive-Software-Engineering-Muenchen-Deutschland-HOME-CO--13349612-inline.html","Senior Technical Project Manager (m/f/d) – Automotive Software Engineering","HOME ₰ CO","München, Deutschland","44.000 - 75.000 €/Jahr  (geschätzt für Vollzeit)","Informatik","|","Englisch","|","Deutsch","|","Kommunikation","vor 6 Tagen","","","","","","",""
"","","https://www.stepstone.de/cmp/de/vesterling-ag-6922/jobs","data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==","https://www.stepstone.de/stellenangebote--Senior-Software-QA-Engineer-C-mwd-Muenchen-Vesterling-AG--13363681-inline.html","Senior Software QA Engineer C# (mwd)","Vesterling AG","München","55.000 - 85.000 €/Jahr  (geschätzt für Vollzeit)","Git","|","SQL","|","C#","|","Deutsch","vor 6 Tagen","","","","","","",""
"","","https://www.stepstone.de/cmp/de/vesterling-ag-6922/jobs","data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==","https://www.stepstone.de/stellenangebote--JAVA-EE-Softwareentwickler-mwd-Muenchen-Vesterling-AG--13810760-inline.html","JAVA EE Softwareentwickler (mwd)","Vesterling AG","München","50.000 - 80.000 €/Jahr  (geschätzt für Vollzeit)","Englisch","|","SQL","","","|","Deutsch","vor 4 Tagen","Teilweise Home-Office","","","","","",""
"","","https://www.stepstone.de/cmp/de/vesterling-ag-6922/jobs","data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==","https://www.stepstone.de/stellenangebote--Citrix-Consultant-mwd-Muenchen-Berlin-Hamburg-Koeln-bundesweit-Vesterling-AG--13363667-inline.html","Citrix Consultant (mwd)","Vesterling AG","München, Berlin, Hamburg, Köln, bundesweit","65.000 - 82.000 €/Jahr  (geschätzt für Vollzeit)","","","","","","","Microsoft Azure","vor 6 Tagen","Teilweise Home-Office","","","","","",""
"","","https://www.stepstone.de/cmp/de/vesterling-ag-6922/jobs","data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==","https://www.stepstone.de/stellenangebote--COBOL-Entwickler-mwd-Muenchen-Vesterling-AG--13363694-inline.html","COBOL Entwickler (mwd)","Vesterling AG","München","55.000 - 85.000 €/Jahr  (geschätzt für Vollzeit)","","","","","","","Deutsch","vor 6 Tagen","Teilweise Home-Office","","","","","",""
